STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,siec,Standard international energy product classification (SIEC),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2014,,6687.083,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2015,,5606.374,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2016,,4369.484,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2017,,4816.635,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2018,,4564.069,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2019,,3196.088,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2020,,1830.920,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2021,,1710.922,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2022,,1562.470,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2023,,1179.098,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2024,,805.700,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2013,,11447.726,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2014,,11568.180,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2015,,13583.196,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2016,,10836.007,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2017,,12907.895,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2018,,11521.899,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2019,,5071.746,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2020,,3099.844,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2021,,3208.452,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2022,,3605.246,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2023,,2768.231,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2024,,2470.067,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2013,,244923.871,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2014,,232764.827,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2015,,234081.243,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2016,,224585.892,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2017,,218775.388,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2018,,210260.957,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2019,,171825.468,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2020,,140531.208,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2021,,163493.898,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2022,,162198.229,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2023,,125107.917,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2024,,112229.095,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2013,,3787.802,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2014,,3070.626,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2015,,2735.524,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2016,,2956.109,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2017,,2836.165,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2018,,2735.441,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2019,,2128.570,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2020,,1838.623,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2021,,2076.026,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2022,,2152.994,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2023,,1715.022,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FI,Finland,2024,,1377.403,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FR,France,2013,,13244.766,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FR,France,2014,,9845.648,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FR,France,2015,,9326.745,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FR,France,2016,,9111.639,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FR,France,2017,,9921.502,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FR,France,2018,,9132.124,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FR,France,2019,,7328.580,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FR,France,2020,,5298.894,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FR,France,2021,,8467.121,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FR,France,2022,,7460.915,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FR,France,2023,,5999.148,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,FR,France,2024,,5357.175,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2013,,315.223,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2014,,290.868,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2015,,271.769,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2016,,261.649,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2017,,291.568,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2018,,302.559,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2019,,241.170,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2020,,213.048,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2021,,224.409,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,GE,Georgia,2022,,235.706,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2013,,674.764,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2014,,646.754,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2015,,605.362,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2016,,651.151,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2017,,392.335,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2018,,366.355,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2019,,418.431,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2020,,361.191,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2021,,415.335,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2022,,406.488,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2023,,345.620,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HR,Croatia,2024,,234.523,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2013,,2265.987,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2014,,2208.787,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2015,,2359.386,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2016,,2189.208,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2017,,2235.030,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2018,,2133.421,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2019,,1829.302,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2020,,1683.004,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2021,,1371.900,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2022,,1241.963,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2023,,897.084,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,HU,Hungary,2024,,743.643,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2013,,1307.143,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2014,,1249.296,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2015,,1466.073,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2016,,1449.859,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2017,,1146.794,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2018,,788.301,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2019,,387.583,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2020,,447.894,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,C0000X0350-0370,Solid fossil fuels,KTOE,Thousand tonnes of oil equivalent,IE,Ireland,2021,,914.291,,,,,
